Date,TEMP,HUMI,RAIN,WIND,AIRP,SOLA,SUNH
2021/1/7,14.4,62,0,11,1020.8,10.1,2
2021/1/8,8.1,42,0,13.5,1025,5.8,0
2021/1/9,10,23,0,9,1024.5,10.34,2.7
2021/1/10,12.1,26,0,8.2,1023.5,9.06,0.9
2021/1/11,9.8,34,0,10.7,1025.8,2.54,0
2021/1/12,11.5,19,0,9.7,1023.6,18.67,9.7
2021/1/13,12.9,35,0,3.5,1019.8,18.15,9.7
2021/1/14,14.6,47,0,4,1017.8,17.01,9.7
2021/1/15,17,54,0,6.6,1016.1,17.33,9.7
2021/1/16,17.1,64,0,12.2,1017.4,16.17,9.2
2021/1/17,16,51,0,12.2,1023.5,14.77,9
2021/1/18,13.7,46,0,6.7,1023.3,16.44,9.6
2021/1/19,14.9,58,0,11.5,1020.3,12.28,4.6
2021/1/20,17.9,65,0,13.4,1018.1,12.18,3.4
2021/1/21,19.8,70,0,9.3,1015.6,11.15,5
2021/1/22,20.4,77,0,5.9,1013.4,15.77,9.8
2021/1/23,19.9,75,0,5,1014,16.16,8.5
2021/1/24,17.8,82,0,12.7,1017.1,10.87,4.6
2021/1/25,18.8,70,0,10.2,1017.6,17.71,9.9
2021/1/26,19.2,75,0,6.1,1016.9,16.93,9.4
2021/1/27,18.3,75,0,10.9,1017.8,16.13,8.3
2021/1/28,18.7,64,0,8.9,1020.7,15.91,8.8
2021/1/29,15.8,53,0,12,1022.6,19.21,10.1
2021/1/30,15.9,63,0,13.3,1022.5,18.72,10
2021/1/31,17.9,62,0,11.6,1021.6,19.17,10.2
2021/2/1,20,73,0,6.8,1019.4,18.89,10.1
2021/2/2,20.2,74,0,7.6,1019.7,18.21,10.2
2021/2/3,17.8,65,0,16.5,1022,19.02,10.2
2021/2/4,18.9,63,0,11.4,1021.7,18.95,10.2
2021/2/5,19.3,68,0,10.3,1019.8,19.82,10.2
2021/2/6,20.1,70,0,2.1,1017.4,19.22,10.2
2021/2/7,19.7,71,0,8.4,1017.6,20.22,10.4
2021/2/8,19.3,77,0,15.8,1018.9,10.88,2.1
2021/2/9,17.7,74,0.1,19.5,1017.5,5.94,0.3
2021/2/10,16.1,87,33.5,11.5,1013.5,2.3,0
2021/2/11,17,74,0,7.3,1014.7,8.22,0.4
2021/2/12,18,65,0,4.8,1016.3,20.04,9.8
2021/2/13,18.5,74,0,6.5,1017.3,16.37,7.5
2021/2/14,19.5,72,0,5.9,1016.1,20.31,10.4
2021/2/15,20.4,66,0,6.4,1015,21.24,10.6
2021/2/16,19.6,67,0,8.8,1016.1,19.98,10.6
2021/2/17,19.6,65,0,8.6,1019.6,17.63,9.4
2021/2/18,17.6,60,0,9.9,1024.5,20.32,10.4
2021/2/19,17.6,62,0,7.1,1023.4,20.51,10.4
2021/2/20,18.6,71,0,5.4,1019.9,19.77,10.4
2021/2/21,19.5,72,0,4.5,1017.5,20.79,10.7
2021/2/22,20.7,76,0,2.9,1015.8,19.13,10.6
2021/2/23,21.1,71,0,7.6,1015,20.62,10.6
2021/2/24,19.7,77,0,15.1,1014.3,11.73,2.9
2021/2/25,19.6,84,1.6,11,1011.2,8.55,1.4
2021/2/26,21.9,84,14.5,5.8,1009.8,10.59,2.6
2021/2/27,18.3,87,10.5,9.8,1014,2.48,0
2021/2/28,19.4,81,0,12.5,1015.7,10.58,2.5
2021/3/1,21.5,80,0,7.5,1016.2,14.92,5.1
2021/3/2,20.7,71,0,10,1018.4,18.97,8.7
2021/3/3,17.6,80,0.1,15.1,1020.1,6.15,0.3
2021/3/4,18.2,87,1.7,12,1018,2.22,0
2021/3/5,19.6,92,0.2,13.5,1015.9,4.68,0.1
2021/3/6,20.2,93,2.4,11.9,1016.3,6.52,0.1
2021/3/7,19.4,90,0.1,9.6,1018.8,3.5,0
2021/3/8,18.8,84,1.3,11.7,1020.1,11.05,3.6
2021/3/9,19.4,78,0,10.5,1019.9,12.06,4
2021/3/10,19.2,79,0,16.8,1020,9.67,1.2
2021/3/11,20.3,78,0,13.5,1019.8,18.38,7.1
2021/3/12,22.7,77,0,4.6,1018.4,19.88,10.3
2021/3/13,21.1,75,0,14.2,1018.6,17.75,6.3
2021/3/14,20.5,79,0,10.2,1016.6,10.94,3.9
2021/3/15,21.7,75,0,11.5,1014.8,22.79,9.9
2021/3/16,23.2,79,0,5.9,1013.3,19.05,10.2
2021/3/17,24.1,80,0,7.3,1012.9,21.4,10.7
2021/3/18,22.5,89,1,10.7,1013.2,9.56,3.6
2021/3/19,23.5,83,0,10,1012.3,20.66,9
2021/3/20,24.3,81,0,4.5,1010.7,19.2,10.6
2021/3/21,20.4,70,0,9.4,1015.8,3.39,0
2021/3/22,16.9,57,0,11.5,1022.8,10.89,1.9
2021/3/23,18.1,57,0,8.1,1020.6,6.74,0.1
2021/3/24,20.3,67,0,5.6,1016.5,13.71,3.8
2021/3/25,21.4,68,0,12.8,1016.5,21.03,9
2021/3/26,20.7,75,0,14,1015.4,17.88,6.9
2021/3/27,23.5,80,0,7,1012,17.97,7
2021/3/28,24.5,79,0,5.9,1009.6,18.91,8
2021/3/29,25.4,81,0,8.5,1007.3,17.19,5.8
2021/3/30,26.3,77,0,8.2,1006.2,13.2,3.8
2021/3/31,26.1,78,0,8,1006.6,11.29,2.4
2021/4/1,26.3,78,0,7.1,1007.6,13.34,3.7
2021/4/2,26.4,79,0,6,1009.9,18.54,8
2021/4/3,26.5,73,0,7.1,1011.3,19.02,8.1
2021/4/4,23.9,87,1.1,7.8,1013.7,3.46,0.1
2021/4/5,21.6,84,0.7,10.9,1017.5,5.24,0.4
2021/4/6,23,78,0,10.5,1017.3,19.51,6.8
2021/4/7,22.2,76,0,13,1016,13.82,4.8
2021/4/8,22.5,73,0,11.9,1014.2,12.02,1.4
2021/4/9,20.1,82,7.5,11.8,1016.8,5.58,0.1
2021/4/10,21.4,64,0,14.7,1018.8,24.14,10.3
2021/4/11,22.1,72,0,12.8,1018.7,21.67,7.4
2021/4/12,23.9,80,0,8.4,1016.1,17.78,5.9
2021/4/13,25.3,77,0,4.9,1013.6,23.71,10.9
2021/4/14,23.7,85,0,10.9,1013.2,11.38,2.8
2021/4/15,21.4,92,6.2,13.3,1013,3.89,0
2021/4/16,22.2,88,0.7,11.3,1013.7,7.1,0.9
2021/4/17,22.2,89,2.3,7.7,1015.8,2.75,0
2021/4/18,22.6,65,0,15.8,1015.2,15.08,3.3
2021/4/19,21.8,65,0,19.2,1013.2,14.38,1.8
2021/4/20,22.5,72,0.1,14.5,1013,18.11,4.9
2021/4/21,23.7,72,0,11.3,1012.5,25.15,10.8
2021/4/22,24.5,73,0,9.9,1010,25.14,10.3
2021/4/23,26.4,77,0,7.1,1007.9,24.89,11
2021/4/24,24.5,83,0,11.5,1010.9,12.81,2.1
2021/4/25,24,85,0.2,11.9,1012.2,11.69,0.8
2021/4/26,22.6,79,0.5,16.4,1013.7,8.45,0.5
2021/4/27,22.5,91,6.3,11.3,1014.5,4.28,0
2021/4/28,24,87,4.5,7.6,1014.6,10.48,0.5
2021/4/29,23.7,71,0.1,7.3,1013.3,15.92,4.7
2021/4/30,24.9,77,0,5,1012.5,23.18,9.1
2021/5/1,25.8,76,0,6.5,1012.2,19.11,5.7
2021/5/2,25.9,81,1.7,7.8,1013,14.33,3.5
2021/5/3,23.5,90,8.2,13,1012.5,4.23,0.1
2021/5/4,26.2,83,14.8,8,1011.1,21.33,6.7
2021/5/5,26.3,78,0.4,7.1,1012.9,22.34,9
2021/5/6,24.1,80,0,13.4,1015.4,19.54,6.7
2021/5/7,26,77,0,6.2,1013.2,20.82,10.1
2021/5/8,27.4,79,0,8.7,1009.8,25.36,10.1
2021/5/9,27.9,79,0,8.9,1009,22.15,8.2
2021/5/10,28.2,75,0,8.5,1008.8,22.97,8.5
2021/5/11,28.9,76,0,8.7,1008.4,16.77,5.2
2021/5/12,29.3,77,0,8.8,1008.3,14.91,4.1
2021/5/13,29.1,79,5.7,8.8,1008.5,15.9,5
2021/5/14,29.5,76,0,8.5,1009,19.55,5.9
2021/5/15,29.6,74,0,9.5,1009,26.89,10.8
2021/5/16,30,72,0,9.2,1009.1,25.8,9.6
2021/5/17,30.1,74,0,8.5,1009.8,21.13,6.5
2021/5/18,30,74,0.4,9.2,1009.2,17.49,5.5
2021/5/19,30,73,0,9.8,1007.9,18.43,6.3
2021/5/20,30.2,73,0,9.8,1008.1,18.86,5.6
2021/5/21,30.4,73,0.2,10.2,1007.8,23.43,7.8
2021/5/22,29.9,76,1.8,8.6,1007,18.72,7.5
2021/5/23,30.8,72,0,8.3,1007.8,26.52,11.4
2021/5/24,29.4,80,10.8,6.6,1009.6,15.09,5.7
2021/5/25,28.5,82,2.1,6.6,1010.2,10.85,3.8
2021/5/26,29.6,77,2.2,6.8,1009.4,22.15,8.7
2021/5/27,30.1,77,0.2,9.4,1009.6,28.1,10.6
2021/5/28,30.3,77,0,9.3,1009.6,27.73,11.1
2021/5/29,30,79,0,10,1007.1,21.14,7.8
2021/5/30,30.2,81,0,8.9,1005.1,17.88,4.9
2021/5/31,29,85,10.6,8.8,1004.3,9.33,1.6
2021/6/1,25.9,92,45.6,8.6,1006.6,7.34,0.4
2021/6/2,28,85,2.4,7.1,1006.9,9.73,1.3
2021/6/3,29.8,78,0,7.5,1006.3,24.02,9.3
2021/6/4,28.2,83,4.9,8,1004.7,11.02,0.9
2021/6/5,27.1,72,0,7.3,1004.3,14.04,3.1
2021/6/6,27.6,74,0.8,7.7,1004.6,13.52,5.9
2021/6/7,27.6,79,0,12.3,1007.3,21.93,6.2
2021/6/8,28.6,78,0.1,11,1008,25.06,10.1
2021/6/9,27.4,86,29.5,10.2,1007.2,13.07,3.9
2021/6/10,28,83,31.6,12.4,1005.6,21.99,6.8
2021/6/11,28.5,81,33.8,16.1,1005.4,21.22,7
2021/6/12,27.1,89,28.7,14.5,1007.5,8.33,0.8
2021/6/13,28.2,85,1.9,10.4,1008.5,13.19,2.1
2021/6/14,28.9,82,1.3,8.6,1006.1,13.67,3.6
2021/6/15,29.1,80,1.4,8.3,1004.4,20.61,7.2
2021/6/16,30.1,76,0,11.1,1006.3,19.71,6.2
2021/6/17,30.2,78,11.7,9.2,1007.7,23.71,8.6
2021/6/18,30.2,79,3.7,10.1,1006.9,26.36,9.5
2021/6/19,30.4,79,0,9.6,1004.8,23.52,8.2
2021/6/20,30.4,80,0,9.5,1003,21.53,8.3
2021/6/21,30,82,0.6,9.3,1003.1,17,4.6
2021/6/22,26.5,89,63.9,7.5,1005.1,6.47,0.3
2021/6/23,26.1,87,67.7,5.9,1005.9,5.28,0.2
2021/6/24,25.6,91,22.1,7.7,1006,6.63,0.2
2021/6/25,26.8,88,6.2,4.9,1006.3,10.39,0.9
2021/6/26,27.4,90,53.7,6.3,1007.2,8.61,0.8
2021/6/27,28.7,88,9.7,8,1006.4,7.3,1.4
2021/6/28,27.2,91,157.9,8,1005.2,4.35,0.1
2021/6/29,29.1,83,4.3,11.4,1005.2,9.91,0.8
2021/6/30,29.6,80,0.1,11.8,1006.1,14.65,3.5
2021/7/1,29.8,79,0.4,12,1006.3,21.48,7.5
2021/7/2,30.1,78,0,10.8,1006.7,21.74,8
2021/7/3,29.9,80,0,8.2,1006.4,17.36,5.4
2021/7/4,29.7,80,0,8.5,1007.2,18.87,7.5
2021/7/5,29.3,80,3.6,12.1,1007.4,21.23,6.5
2021/7/6,29,79,20.8,12.3,1006.4,20.47,6.1
2021/7/7,28.7,82,8.5,12.3,1009.1,19.86,5.8
2021/7/8,29.1,79,0.7,10.5,1011.4,19.73,7
2021/7/9,29.7,76,0,6.8,1010.3,24.46,9.7
2021/7/10,29.7,77,0,9.9,1010.4,28.35,11.7
2021/7/11,29.8,78,0.1,11,1011.1,25.1,9.8
2021/7/12,30.3,76,0,8.2,1010.2,25.83,10.2
2021/7/13,30.2,73,0,8,1008.5,28.04,11.7
2021/7/14,30,76,1.9,6.4,1008.3,16.38,8
2021/7/15,30.5,73,0,7.8,1008.9,28.51,12
2021/7/16,28.9,79,0,6.5,1008.5,7.92,0.5
2021/7/17,28.2,79,0,9.2,1005.8,17.05,5.6
2021/7/19,26.2,92,28.9,17.6,1002.3,5.06,0.3
2021/7/20,25.6,95,97.1,11.7,1002.6,1.78,0
2021/7/21,26.4,93,25.8,12.3,1003,4.36,0.2
2021/7/22,29,78,0,8.6,1001,26.56,11.7
2021/7/23,30.1,77,0,8.4,998.3,24.27,10.7
2021/7/24,29.4,83,31.8,6.8,998,17.91,6.3
2021/7/25,29.2,81,15.1,8.2,999.4,24.46,9.6
2021/7/26,30.2,80,0,8.5,998.1,21.93,9.9
2021/7/27,30.9,76,0.1,9,996.8,21.47,8.5
2021/7/28,30.4,80,0,9,997.5,18.38,6.4
2021/7/29,29,83,6,6.5,1000.1,9.8,1.8
2021/7/30,28.3,85,9,6.9,1001.4,10.56,0.6
2021/7/31,29.2,85,11.1,8.7,1000.3,16.32,4.1
2021/8/1,29.1,83,3.3,8.3,998.5,17.98,5.3
2021/8/2,29.6,80,0,7.3,998.3,19.21,5.8
2021/8/3,27.6,87,17,10.4,997.2,9.17,0.9
2021/8/4,28.2,82,41.9,9,995.6,9.53,1.5
2021/8/5,27.1,92,26.7,9.9,996,5.03,0.1
2021/8/6,27.9,91,36.3,8.5,998,9.56,0.3
2021/8/7,28.4,85,0,8,1001.3,12.26,3.2
2021/8/8,28.9,87,2.4,8.3,1004.3,13.93,1.6
2021/8/9,28.6,87,43,6.9,1005.4,9.8,1.7
2021/8/10,28.5,88,20.9,6.1,1005.9,6.71,0.8
2021/8/11,29,85,6,7,1008.3,16.93,5.6
2021/8/12,28.4,83,6.3,5.6,1008.9,15.18,6.5
2021/8/13,28.1,84,2.8,6.8,1006.2,15.04,6.4
2021/8/14,27.4,86,4,7.8,1006.4,7.61,0.9
2021/8/15,26.7,88,8.4,5.5,1010.2,9.52,1.2
2021/8/16,27.7,84,4.6,7,1012.5,17.09,6
2021/8/17,29,79,0,8.3,1010.5,26.6,11.1
2021/8/18,28.9,78,0,8.8,1008.2,19.42,7
2021/8/19,28.3,84,20.6,5.9,1008.6,15.19,5.6
2021/8/20,29,78,0,7.5,1009.5,26.58,11.1
2021/8/21,29.4,76,0,8.7,1008.6,25.88,11.2
2021/8/22,29.5,76,0,9.6,1007.4,25.8,10.8
2021/8/23,29.5,77,0,9.3,1007.2,22.99,9.9
2021/8/24,29,80,15.4,6.9,1007.7,17.64,7.2
2021/8/25,29.1,80,0.9,7,1009,20.39,7.7
2021/8/26,29.2,79,1,9.3,1011,21.58,8.5
2021/8/27,24.8,88,29.6,9.5,1012,2.9,0.5
2021/8/28,26.7,77,17.4,6.2,1011.6,17.61,7.3
2021/8/29,27.4,81,19.3,10,1011.2,11.41,4
2021/8/30,28.5,80,0,9,1011.4,22.77,8.9
2021/8/31,27,86,13.3,6.7,1011.1,5.49,1.4
2021/9/1,28.2,84,3.2,11.2,1009.9,21.31,6.2
2021/9/2,29,80,0.1,10.1,1009,26.19,10.1
2021/9/3,28.9,80,0,6.8,1007.4,17.17,6.2
2021/9/4,28.6,80,2.8,7.2,1008.3,13.72,5.1
2021/9/5,29.2,78,0,7.8,1010,21.15,8.2
2021/9/6,28.9,77,0,7.8,1010.5,14.06,6.8
2021/9/7,29.2,78,0.4,11.9,1010.4,21.54,9.3
2021/9/8,29.7,73,0,8.4,1009.4,26.83,11
2021/9/9,29.6,72,0,7.3,1009.3,17.85,8
2021/9/10,29.6,72,0,11,1008.3,24.53,10.5
2021/9/11,30.1,76,0,8.6,1004.5,21.22,8.5
2021/9/12,30.8,78,0,9.5,1002,21.2,9.6
2021/9/13,30.3,79,0,8.8,1006.7,17.23,6.5
2021/9/14,28.5,83,7,6.5,1011.5,6.94,1.5
2021/9/15,31,71,0,10.3,1011.2,22.95,10
2021/9/16,28.7,77,1.6,8.4,1009.4,11.93,3.2
2021/9/17,29.2,76,3.7,6.8,1009.2,18.57,7.8
2021/9/18,29.5,79,0.2,11.1,1011.1,22.52,9.1
2021/9/19,29,84,13,11,1011.3,17.73,5.8
2021/9/20,28.9,84,8.8,6,1010.4,17.46,7.3
2021/9/21,28.6,82,13.2,4.3,1009.5,9.28,5.6
2021/9/22,29.7,78,0,8.6,1010.5,24.08,10.3
2021/9/23,27.3,88,31.3,10.8,1013,7.12,1.2
2021/9/24,28.8,80,5.9,14.2,1013.6,17.07,6.8
2021/9/25,28.8,75,1,13,1012.8,20.54,8.5
2021/9/26,28.3,71,0,11.1,1012.3,13.53,5.3
2021/9/27,28.6,76,0,8.2,1010.8,16.8,7
2021/9/28,29,75,0,6,1009.6,14.06,6
2021/9/29,29.3,77,0,8,1008.3,18.94,8.8
2021/9/30,29.9,79,0,8.7,1008.1,18.26,8.3
2021/10/1,29.4,81,1.2,7.2,1009.1,14.76,6.9
2021/10/2,29.2,75,0,8.4,1011,17.59,8.2
2021/10/3,28,80,3.3,11.3,1012.4,8.91,2.9
2021/10/4,28.9,71,0,12.1,1012.5,19.01,8.5
2021/10/5,29.1,70,0.6,15.5,1011.4,22.39,10.5
2021/10/6,28.7,69,0,15.2,1008.5,17.53,6.9
2021/10/7,27.9,76,37.6,17.8,1005.7,8.49,0.4
2021/10/8,24.9,95,324,18.8,1004.6,0.67,0
2021/10/9,25.9,92,147.7,29.3,1004.9,3.43,0.2
2021/10/10,26.4,86,41.1,15,1008,4.78,0
2021/10/11,28.1,64,0,11,1005.4,21.61,10.7
2021/10/12,24.6,63,0.1,17.4,1001.3,6.2,0.6
2021/10/13,25.2,90,62.6,24.4,1002.5,3.67,0.2
2021/10/14,27.4,85,14.3,13,1009.2,13.81,5.2
2021/10/15,25.7,83,3.9,9,1010.4,4.32,0
2021/10/16,26.2,70,0,13.1,1013.8,17.91,8.6
2021/10/17,23.2,66,0,15.3,1018,18.85,8.2
2021/10/18,23,69,0,8.5,1018.3,14.13,4.6
2021/10/19,25,75,0,9.1,1017.8,18.71,9.7
2021/10/20,26.1,78,0,10.7,1015.9,21.1,10.3
2021/10/21,23.5,78,0.7,8.7,1014.9,6.03,1.8
2021/10/22,18.2,77,0.1,11.3,1019.2,5.63,0
2021/10/23,19.5,74,0,7.6,1020.1,9.09,0.8
2021/10/24,21.1,68,0,8.3,1018.9,17.52,7.8
2021/10/25,22.4,63,0,8.5,1016.6,18.18,7.4
2021/10/26,23.8,71,0,7.8,1015.8,17.69,8.6
2021/10/27,24.8,77,0,10.1,1016.7,8.06,1.3
2021/10/28,24.8,77,0,10.8,1017.9,13.24,4.8
2021/10/29,24.7,77,0.6,11.7,1018.2,18.06,8.4
2021/10/30,23.7,79,1.5,9,1018.8,9.66,1.5
2021/10/31,23.5,75,0,12.2,1018.7,8.89,4.1
2021/11/1,24.4,75,0,13,1018.5,18.92,9.3
2021/11/2,24.3,77,0,12.9,1018,15.53,6.9
2021/11/3,24.4,75,0,12.3,1016.7,18.17,8.6
2021/11/4,24.8,78,0,12,1014.9,17.98,9
2021/11/5,24.9,84,0,10.3,1012.5,11.91,4.4
2021/11/6,25.7,79,0,6.1,1010.1,19.22,10.2
2021/11/7,25.5,83,0,9.3,1012.2,16.28,8.5
2021/11/8,19.4,55,1.8,13.5,1017.2,18.74,9.4
2021/11/9,18.9,41,0,8.8,1019.3,14.86,7.8
2021/11/10,19.9,31,0,8.8,1018.7,18.48,8.9
2021/11/11,20.8,38,0,7.9,1017.7,16.41,7.9
2021/11/12,21.9,44,0,7.4,1018.8,18.33,9.5
2021/11/13,21.6,42,0,8.9,1018.1,18.14,9.6
2021/11/14,21,53,0,9.6,1018.2,18.46,10
2021/11/15,21.2,62,0,9.8,1017.2,15.83,8.1
2021/11/16,22.6,69,0,8.1,1017,17.3,9.9
2021/11/17,22.7,73,0,9.5,1017.1,11.74,4.3
2021/11/18,21.9,66,0,5.8,1014.3,16.3,9.7
2021/11/19,22.3,76,0,7.1,1012.2,9.78,3.8
2021/11/20,23.1,76,0.4,14.2,1012.9,17.82,9.5
2021/11/21,22.8,82,0,10.2,1014.1,11.24,4
2021/11/22,18.7,73,3.1,10,1017,4.61,0.3
2021/11/23,15.1,64,0,9.9,1021.1,3.98,0
2021/11/24,18.5,60,0,6.4,1020.3,15.83,7.8
2021/11/25,20.2,58,0,5.6,1018.2,15.15,7.8
2021/11/26,21.2,58,0,6.4,1018.4,16.89,9.6
2021/11/27,20.7,57,0,8.6,1020.1,16.96,9.7
2021/11/28,21,66,0,7.9,1019.5,17.18,9.7
2021/11/29,22.1,61,0,6.5,1017.3,17.29,9.7
2021/11/30,20.8,52,0,11.5,1018.4,16.95,9.4
2021/12/1,16.6,29,0,14.4,1021.5,18.12,9.7
2021/12/2,16.9,30,0,8,1021.8,17.81,9.6
2021/12/3,17.7,23,0,11,1021.5,18.32,9.7
2021/12/4,17.5,35,0,10.5,1022.2,17.57,9.6
2021/12/5,18.8,46,0,7.5,1021.2,17.04,9.5
2021/12/6,18.8,50,0,7.8,1020.3,17.46,9.6
2021/12/7,19.4,58,0,11.8,1020.9,12.44,6.2
2021/12/8,19.4,62,0,14.2,1022.3,17.18,9.6
2021/12/9,19.7,68,0,11.1,1022.3,16.29,9.6
2021/12/10,20.4,70,0,12.4,1020.7,17.06,9.5
2021/12/11,20.9,71,0,12.3,1020.8,16.91,9.6
2021/12/12,21,72,0,8.8,1021,16.23,9.5
2021/12/13,18.7,62,0,8,1021.6,12.65,6.6
2021/12/14,20,69,0,7.4,1018.6,13.78,7
2021/12/15,20.9,77,0.5,10.3,1016.1,8.38,2.7
2021/12/16,22.7,80,0,9.8,1015.8,11.64,4.1
2021/12/17,20.9,64,0,11.8,1018.9,8.21,0.9
2021/12/18,17.3,51,0,13.2,1022.8,12.25,6.1
2021/12/19,17.1,42,0,10.7,1021.8,9.16,1.2
2021/12/20,16.3,77,10.3,11,1017.6,2.35,0
2021/12/21,16.9,86,2.7,8,1013.5,3.26,0.1
2021/12/22,18.8,77,0,4.6,1016.5,8.72,2
2021/12/23,19.2,75,1.3,7.8,1016.8,9.99,2.9
2021/12/24,19.5,82,1.8,5,1017.2,6.69,1
2021/12/25,19.1,71,0,8.9,1021.2,10.66,3.7
2021/12/26,14,73,4,11.8,1025.5,3.34,0.5
2021/12/27,11.2,78,1.8,10.1,1027.1,9,1.4
2021/12/28,14.8,70,0,5,1024.4,7.67,0.4
2021/12/29,18.3,70,0,5.5,1023.2,13.56,6.9
2021/12/30,17.7,74,0,6.4,1024.6,14.67,8.7
2021/12/31,17.2,77,0,9.5,1025,9.34,4.2
2022/1/1,16.7,75,0,7.9,1024.4,7.3,1.6
2022/1/2,17.8,74,0,5.4,1022.5,15.52,9.5
2022/1/3,17.5,78,0,9.6,1021.1,15.15,8
2022/1/4,18.6,72,0,11.5,1019.6,16.46,8.7
2022/1/5,20.1,72,0,8.2,1017.3,16.78,8.8
2022/1/6,19.8,77,0,9.3,1019.2,16.2,8.1
2022/1/7,17.8,77,0,10.7,1021.6,10.91,4.4
2022/1/8,17.2,71,0,8.2,1020.5,16.48,9.5
2022/1/9,17.3,78,0,7.5,1018.2,8.64,2
2022/1/10,17.6,74,0,9.1,1017.5,11.12,3.8
2022/1/11,15.1,63,1.2,10.1,1020.2,17.02,9.6
2022/1/12,15.2,69,0,10.4,1020.9,8.93,1.4
2022/1/13,16.3,57,0,8.6,1021.5,8.38,0.7
2022/1/14,15.7,72,0,13.4,1020.7,5.06,0.1
2022/1/15,17.4,80,0,11.7,1020.1,15.42,8
2022/1/16,18.3,79,0,8.8,1020.4,11.93,4.7
2022/1/17,17,84,0,10.3,1020.7,3.59,0
2022/1/18,16.6,79,0.1,6.5,1020.9,5.29,1.1
2022/1/19,16.6,66,0,6.8,1019.3,16.14,8.7
2022/1/20,16.9,69,0,10.1,1018.4,16.53,7.6
2022/1/21,17.1,80,0,12.5,1017.6,11.99,4.1
2022/1/22,16.6,92,1,10.6,1014.3,3.81,0
2022/1/23,19,82,0.1,7.3,1013.1,9.79,1.8
2022/1/24,19.3,87,1.1,8,1014.3,8.11,1.2
2022/1/25,18,82,0,9.3,1016.7,7.43,2.5
2022/1/26,18.5,82,0,9.8,1017.1,11.73,3.4
2022/1/27,19.3,84,0,8.7,1016.8,15.33,7
2022/1/28,18,88,0,11.3,1016.3,3.97,0
2022/1/29,17.6,82,0,7.7,1014.4,6.63,0.4
2022/1/30,15.3,60,0,9.3,1017.5,16.78,7
2022/1/31,13.6,68,0,9.2,1019.2,3.79,0
2022/2/1,13.5,84,2,7.2,1018.7,3.3,0
2022/2/2,14.9,88,1,7.9,1018.7,3.39,0
2022/2/3,13,83,0.7,4.3,1018.7,3.95,0.1
2022/2/4,13.6,65,0,7.7,1021.4,13.79,4.7
2022/2/5,14.3,67,0,8.8,1023.4,10.9,1.5
2022/2/6,15.3,74,0,12.6,1022,13.3,4.5
2022/2/7,15.9,85,0,11.5,1016.8,3.8,0
2022/2/8,16.5,76,0,8.5,1018.6,7.4,1.1
2022/2/9,15.6,77,0,8.2,1019.1,4.65,0
2022/2/10,16.5,81,0,10.9,1017.7,5.57,0
2022/2/11,18.1,81,0,13.2,1017.1,20.67,10.4
2022/2/12,18.3,83,0,8.4,1016,17.67,7
2022/2/13,16.6,85,1.4,6.5,1014.9,2.11,0
2022/2/14,16.3,72,1.4,7.5,1017.3,18.98,8.9
2022/2/15,16.8,78,0,9.2,1017.8,16.28,6.7
2022/2/16,16.1,76,0,13.7,1016,10.1,3.9
2022/2/17,14.9,87,3.2,18,1014.9,2.81,0
2022/2/18,15.3,85,0,16.9,1015.4,6.65,0.1
2022/2/19,11.7,90,20.5,11.3,1017,1.86,0
2022/2/20,7.8,91,44,11.8,1020.8,2.79,0
2022/2/21,8.3,93,42.2,6.5,1022.1,2.93,0
2022/2/22,10.3,95,37.8,4,1022,3.53,0
2022/2/23,11.8,71,10.9,8.2,1024.3,15.39,6.1
2022/2/24,12.3,70,0,5.4,1026.2,16.23,6.7
2022/2/25,14.7,69,0,5.5,1024.5,18.88,8
2022/2/26,16.1,75,0,5.3,1021.9,21.55,9.6
2022/2/27,17,79,0,8.1,1019.6,22.23,10.6
2022/2/28,18.4,69,0,13.4,1018.6,20.66,9.2
2022/3/1,21.6,76,0,4.6,1016.9,20.24,8.9
2022/3/2,20.1,83,0,8.2,1017.2,18.01,8
2022/3/3,18.6,76,0,16.6,1017.2,17.69,6.4
2022/3/4,20.8,77,0,7.2,1014.6,20.91,9.6
2022/3/5,19.8,86,0,7.2,1013.5,18.34,8.2
2022/3/6,18.6,77,0,14.4,1015.7,13.74,3.7
2022/3/7,19.4,66,4.9,9,1017.2,13.99,4.5
2022/3/8,16.6,47,0,12.8,1018.2,25.87,11
2022/3/9,17.9,53,0,12.5,1017.2,25.11,11
2022/3/10,19.9,58,0,11.9,1015.8,24.05,10.9
2022/3/11,21.3,71,0,7.2,1014,22.61,9.9
2022/3/12,21.5,67,0,9,1013.6,23.39,10.3
2022/3/13,23,75,0,7.9,1012.8,22.48,10.1
2022/3/14,23.3,79,0,5.5,1011.9,22.25,10.5
2022/3/15,22.8,81,0,7.1,1010.8,21.11,10.4
2022/3/16,21.5,79,0,12.8,1011.7,10.51,2
2022/3/17,23.8,86,0,6.7,1009.4,15,5.9
2022/3/18,23.9,86,0,5,1008.8,17.72,8.2
2022/3/19,22.6,87,0,10,1009.9,15.1,5.1
2022/3/20,20.4,90,0,14.6,1012.6,5.04,0
2022/3/21,21.6,91,0,11.8,1012.9,9.12,0.2
2022/3/22,22.7,94,0.1,8.9,1012.8,7.76,0.4
2022/3/23,17.1,95,56.2,7.5,1014.7,2.91,0
2022/3/24,16.9,93,1.5,14.3,1014.3,4.9,0
2022/3/25,22.6,92,1,15,1010.4,5.81,0.3
